postcode;plaats;provincie;gemeente;nummer;latitude;longitude;nummer2
9125;Oostrum;Friesland;Dongeradeel;0058;53.3308;6.0617;4
9130;Ee;Friesland;Dongeradeel;0058;53.3303;6.1003;4
9131;Ee;Friesland;Dongeradeel;0058;53.3303;6.1003;4
9132;Engwierum;Friesland;Dongeradeel;0058;53.3212;6.1362;4
9133;Anjum;Friesland;Dongeradeel;0058;53.3748;6.127;4
9134;Lioessens;Friesland;Dongeradeel;0058;53.3806;6.0876;4
9135;Morra;Friesland;Dongeradeel;0058;53.3732;6.089;4
9136;Paesens;Friesland;Dongeradeel;0058;53.4015;6.0858;4
9137;Oosternijkerk;Friesland;Dongeradeel;0058;53.3784;6.0535;4
9138;Niawier;Friesland;Dongeradeel;0058;53.3634;6.0473;4
9141;Wierum;Friesland;Dongeradeel;0058;53.4;6.0167;4
9142;Moddergat;Friesland;Dongeradeel;0058;53.4023;6.0826;4
9144;Hantumhuizen;Friesland;Dongeradeel;0058;53.3714;5.9997;4
9145;Ternaard;Friesland;Dongeradeel;0058;53.382;5.9652;4
9146;Hantumeruitburen;Friesland;Dongeradeel;0058;53.3606;6.0033;4
9147;Hantum;Friesland;Dongeradeel;0058;53.3627;5.9645;4
9148;Hiaure;Friesland;Dongeradeel;0058;53.3473;5.9723;4
9150;Holwerd;Friesland;Dongeradeel;0058;53.3681;5.9007;4
9151;Holwerd;Friesland;Dongeradeel;0058;53.3681;5.9007;4
9152;Waaxens;Friesland;Dongeradeel;0058;53.355;5.9213;4
9153;Brantgum;Friesland;Dongeradeel;0058;53.3521;5.9301;4
9154;Foudgum;Friesland;Dongeradeel;0058;53.345;5.9421;4
9155;Raard;Friesland;Dongeradeel;0058;53.3258;5.9445;4
9156;Bornwird;Friesland;Dongeradeel;0058;53.3338;5.9541;4
9230;Surhuisterveen (Surhústerfean);Friesland;Achtkarspelen;0059;53.1833;6.1667;4
9231;Surhuisterveen (Surhústerfean);Friesland;Achtkarspelen;0059;53.1833;6.1667;4
9233;Boelenslaan (Boelensloane);Friesland;Achtkarspelen;0059;53.1617;6.1448;4
9280;Harkema (De Harkema);Friesland;Achtkarspelen;0059;53.1833;6.1333;4
9281;Harkema (De Harkema);Friesland;Achtkarspelen;0059;53.1833;6.1333;4
9283;Surhuizum (Surhuzum);Friesland;Achtkarspelen;0059;53.2047;6.1798;4
9284;Augustinusga (Stynsgea);Friesland;Achtkarspelen;0059;53.2179;6.1617;4
9285;Buitenpost (Bûtenpost);Friesland;Achtkarspelen;0059;53.2517;6.1448;4
9286;Twijzel (Twizel);Friesland;Achtkarspelen;0059;53.2315;6.0895;4
9287;Twijzelerheide (Twizelerheide);Friesland;Achtkarspelen;0059;53.2402;6.0459;4
9288;Kootstertille (Koatstertille);Friesland;Achtkarspelen;0059;53.2126;6.0921;4
9289;Drogeham (Droegeham);Friesland;Achtkarspelen;0059;53.2021;6.1118;4
9870;Stroobos;Friesland;Achtkarspelen;0059;53.2378;6.2136;4
9871;Stroobos;Friesland;Achtkarspelen;0059;53.2378;6.2136;4
9872;Stroobos;Friesland;Achtkarspelen;0059;53.2378;6.2136;4
9873;Gerkesklooster;Friesland;Achtkarspelen;0059;53.2379;6.2037;4
9143;Nes;Friesland;Ameland;0060;53.445;5.774;4
9160;Hollum;Friesland;Ameland;0060;53.4394;5.638;4
9161;Hollum;Friesland;Ameland;0060;53.4394;5.638;4
9162;Ballum;Friesland;Ameland;0060;53.4434;5.6871;4
9163;Nes;Friesland;Ameland;0060;53.445;5.774;4
9164;Buren (Bueren);Friesland;Ameland;0060;53.4472;5.7991;4
9047;Minnertsga (Minnertsgea);Friesland;het Bildt;0063;53.251;5.5951;4
9076;Sint-Annaparochie (Sint-Anne);Friesland;het Bildt;0063;53.2762;5.6573;4
9077;Vrouwenparochie (Froubuorren);Friesland;het Bildt;0063;53.2793;5.7004;4
8700;Bolsward;Friesland;Bolsward;0064;53.0667;5.5333;4
8701;Bolsward;Friesland;Bolsward;0064;53.0667;5.5333;4
8702;Bolsward;Friesland;Bolsward;0064;53.0667;5.5333;4
9067;Roodkerk (Readtsjerk);Friesland;Dantumadeel;0065;53.2557;5.9324;4
9104;Damwoude;Friesland;Dantumadeel;0065;53.2905;5.9978;4
9105;Rinsumageest;Friesland;Dantumadeel;0065;53.297;5.9493;4
9106;Sijbrandahuis;Friesland;Dantumadeel;0065;53.3115;5.9386;4
9108;Broeksterwoude;Friesland;Dantumadeel;0065;53.2747;5.9965;4
9109;De Valom;Friesland;Dantumadeel;0065;53.2673;6.0064;4
9113;Wouterswoude;Friesland;Dantumadeel;0065;53.3;6.0333;4
9114;Driesum;Friesland;Dantumadeel;0065;53.2959;6.0461;4
9269;Veenwouden (Feanwâlden);Friesland;Dantumadeel;0065;53.2356;5.9883;4
9270;Zwaagwesteinde (De Westerein);Friesland;Dantumadeel;0065;53.2573;6.0363;4
9271;Zwaagwesteinde (De Westerein);Friesland;Dantumadeel;0065;53.2573;6.0363;4
8800;Franeker;Friesland;Franekeradeel;0070;53.1855;5.5412;4
8801;Franeker;Friesland;Franekeradeel;0070;53.1855;5.5412;4
8802;Franeker;Friesland;Franekeradeel;0070;53.1855;5.5412;4
8804;Tzum;Friesland;Franekeradeel;0070;53.159;5.5628;4
8805;Hitzum;Friesland;Franekeradeel;0070;53.1658;5.5175;4
8806;Achlum;Friesland;Franekeradeel;0070;53.15;5.4833;4
8807;Herbaijum;Friesland;Franekeradeel;0070;53.1849;5.4949;4
8808;Dongjum;Friesland;Franekeradeel;0070;53.2082;5.5438;4
8809;Boer;Friesland;Franekeradeel;0070;53.2167;5.5667;4
8811;Ried;Friesland;Franekeradeel;0070;53.2226;5.5893;4
8812;Peins;Friesland;Franekeradeel;0070;53.2051;5.5947;4
8813;Schalsum;Friesland;Franekeradeel;0070;53.1972;5.5715;4
8814;Zweins;Friesland;Franekeradeel;0070;53.1895;5.6069;4
8850;Tzummarum;Friesland;Franekeradeel;0070;53.2373;5.5461;4
8851;Tzummarum;Friesland;Franekeradeel;0070;53.2373;5.5461;4
8852;Firdgum;Friesland;Franekeradeel;0070;53.2488;5.5601;4
8853;Klooster-Lidlum;Friesland;Franekeradeel;0070;53.2296;5.5241;4
8854;Oosterbierum;Friesland;Franekeradeel;0070;53.2342;5.5114;4
8855;Sexbierum;Friesland;Franekeradeel;0070;53.2167;5.4833;4
8856;Pietersbierum;Friesland;Franekeradeel;0070;53.2157;5.4769;4
8857;Wijnaldum;Friesland;Harlingen;0072;53.1952;5.4597;4
8860;Harlingen;Friesland;Harlingen;0072;53.1748;5.4224;4
8861;Harlingen;Friesland;Harlingen;0072;53.1748;5.4224;4
8862;Harlingen;Friesland;Harlingen;0072;53.1748;5.4224;4
8871;Midlum;Friesland;Harlingen;0072;53.1818;5.4484;4
8872;Midlum;Friesland;Harlingen;0072;53.1818;5.4484;4
8410;Jubbega;Friesland;Heerenveen;0074;53.004;6.1218;4
8411;Jubbega;Friesland;Heerenveen;0074;53.004;6.1218;4
8412;Hoornsterzwaag;Friesland;Heerenveen;0074;52.9986;6.1726;4
8413;Oudehorne;Friesland;Heerenveen;0074;52.9628;6.0835;4
8414;Nieuwehorne;Friesland;Heerenveen;0074;52.95;6.05;4
8415;Bontebok;Friesland;Heerenveen;0074;52.9626;6.0251;4
8440;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8441;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8442;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8443;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8444;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8445;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8446;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8447;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8448;Heerenveen;Friesland;Heerenveen;0074;52.9593;5.9185;4
8449;Terband;Friesland;Heerenveen;0074;52.9953;5.9054;4
8451;Oudeschoot;Friesland;Heerenveen;0074;52.9334;5.9558;4
8452;Nieuweschoot;Friesland;Heerenveen;0074;52.9333;5.9333;4
8453;Oranjewoud;Friesland;Heerenveen;0074;52.9458;5.9504;4
8454;Mildam;Friesland;Heerenveen;0074;52.9356;6.0015;4
8455;Katlijk;Friesland;Heerenveen;0074;52.9459;6.0126;4
8456;De Knijpe;Friesland;Heerenveen;0074;52.9683;5.9712;4
8457;Gersloot;Friesland;Heerenveen;0074;53.007;5.9654;4
8458;Tjalleberd;Friesland;Heerenveen;0074;53;5.95;4
8459;Luinjeberd;Friesland;Heerenveen;0074;52.9905;5.9212;4
9290;Kollum;Friesland;Kollumerland en Nieuwkruisland;0079;53.2833;6.15;4
9291;Kollum;Friesland;Kollumerland en Nieuwkruisland;0079;53.2833;6.15;4
9292;Augsbuurt (Lytsewâld);Friesland;Kollumerland en Nieuwkruisland;0079;53.2667;6.1667;4
9298;Kollumerzwaag (Kollumersweach);Friesland;Kollumerland en Nieuwkruisland;0079;53.2622;6.0754;4
9850;Burum;Friesland;Kollumerland en Nieuwkruisland;0079;53.2734;6.2294;4
9851;Burum;Friesland;Kollumerland en Nieuwkruisland;0079;53.2734;6.2294;4
9852;Warfstermolen;Friesland;Kollumerland en Nieuwkruisland;0079;53.2958;6.2321;4
9853;Munnekezijl;Friesland;Kollumerland en Nieuwkruisland;0079;53.3;6.2667;4
8900;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8901;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8902;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8903;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8904;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8905;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8906;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8907;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8908;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8909;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8910;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8911;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8912;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8913;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8914;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8915;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8916;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8917;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8918;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8919;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8920;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8921;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8922;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8923;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8924;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8925;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8926;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8927;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8928;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8929;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8930;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8931;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8932;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8933;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8934;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8935;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8936;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8937;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8938;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8939;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8940;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
8941;Leeuwarden;Friesland;Leeuwarden;0080;53.2;5.7833;4
9080;Lekkum;Friesland;Leeuwarden;0080;53.2243;5.82;4
9081;Lekkum;Friesland;Leeuwarden;0080;53.2243;5.82;4
9082;Miedum;Friesland;Leeuwarden;0080;53.2355;5.8385;4
9084;Goutum;Friesland;Leeuwarden;0080;53.1773;5.8037;4
9087;Swichum;Friesland;Leeuwarden;0080;53.1538;5.8204;4
9089;Wijtgaard (Wytgaard);Friesland;Leeuwarden;0080;53.1406;5.7829;4
9050;Stiens;Friesland;Leeuwarderadeel;0081;53.2623;5.7577;4
9051;Stiens;Friesland;Leeuwarderadeel;0081;53.2623;5.7577;4
9054;Hijum;Friesland;Leeuwarderadeel;0081;53.2906;5.7661;4
9055;Britsum;Friesland;Leeuwarderadeel;0081;53.2543;5.7858;4
9056;Cornjum (Koarnjum);Friesland;Leeuwarderadeel;0081;53.2436;5.7818;4
9057;Jelsum;Friesland;Leeuwarderadeel;0081;53.2347;5.7824;4
7932;Echten;Friesland;Lemsterland;0082;52.8732;5.7982;4
8508;Delfstrahuizen;Friesland;Lemsterland;0082;52.8739;5.8238;4
8530;Lemmer;Friesland;Lemsterland;0082;52.85;5.7167;4
8531;Lemmer;Friesland;Lemsterland;0082;52.85;5.7167;4
8532;Lemmer;Friesland;Lemsterland;0082;52.85;5.7167;4
8534;Eesterga;Friesland;Lemsterland;0082;52.8667;5.7333;4
8535;Follega;Friesland;Lemsterland;0082;52.8833;5.7333;4
8536;Oosterzee;Friesland;Lemsterland;0082;52.8738;5.7757;4
8538;Bantega;Friesland;Lemsterland;0082;52.8422;5.796;4
8539;Echtenerbrug;Friesland;Lemsterland;0082;52.8714;5.8215;4
8816;Schingen;Friesland;Menaldumadeel;0083;53.2;5.6167;4
9031;Boksum;Friesland;Menaldumadeel;0083;53.1779;5.7297;4
9032;Blessum;Friesland;Menaldumadeel;0083;53.181;5.7101;4
9033;Deinum;Friesland;Menaldumadeel;0083;53.1918;5.7243;4
9034;Marssum;Friesland;Menaldumadeel;0083;53.2105;5.7264;4
9035;Dronrijp (Dronryp);Friesland;Menaldumadeel;0083;53.2;5.65;4
9036;Menaldum (Menaam);Friesland;Menaldumadeel;0083;53.218;5.6612;4
9037;Slappeterp;Friesland;Menaldumadeel;0083;53.2125;5.6205;4
9038;Engelum (Ingelum);Friesland;Menaldumadeel;0083;53.2257;5.7159;4
9040;Berlikum (Berltsum);Friesland;Menaldumadeel;0083;53.2437;5.651;4
9041;Berlikum (Berltsum);Friesland;Menaldumadeel;0083;53.2437;5.651;4
9043;Wier (Friesland);Friesland;Menaldumadeel;0083;53.25;5.6333;4
9044;Beetgum (Bitgum);Friesland;Menaldumadeel;0083;53.2333;5.6833;4
9045;Beetgumermolen (Bitgummole);Friesland;Menaldumadeel;0083;53.2352;5.7047;4
8420;Oldeberkoop;Friesland;Ooststellingwerf;0085;52.9379;6.1309;4
8421;Oldeberkoop;Friesland;Ooststellingwerf;0085;52.9379;6.1309;4
8422;Nijeberkoop;Friesland;Ooststellingwerf;0085;52.9585;6.1886;4
8423;Makkinga;Friesland;Ooststellingwerf;0085;52.9809;6.2174;4
8424;Elsloo;Friesland;Ooststellingwerf;0085;52.9427;6.2382;4
8425;Langedijke;Friesland;Ooststellingwerf;0085;52.9645;6.2891;4
8426;Appelscha;Friesland;Ooststellingwerf;0085;52.95;6.3667;4
8427;Ravenswoud;Friesland;Ooststellingwerf;0085;52.9667;6.3833;4
8428;Fochteloo;Friesland;Ooststellingwerf;0085;52.9916;6.3355;4
8430;Oosterwolde;Friesland;Ooststellingwerf;0085;52.9916;6.291;4
8431;Oosterwolde;Friesland;Ooststellingwerf;0085;52.9916;6.291;4
8432;Haule;Friesland;Ooststellingwerf;0085;53.0333;6.3;4
8433;Haulerwijk;Friesland;Ooststellingwerf;0085;53.0667;6.3333;4
8434;Waskemeer;Friesland;Ooststellingwerf;0085;53.0568;6.28;4
8435;Donkerbroek;Friesland;Ooststellingwerf;0085;53.0167;6.2333;4
8400;Gorredijk;Friesland;Opsterland;0086;53;6.0667;4
8401;Gorredijk;Friesland;Opsterland;0086;53;6.0667;4
8403;Jonkersland;Friesland;Opsterland;0086;52.9792;6.0411;4
8404;Langezwaag;Friesland;Opsterland;0086;52.9833;6;4
8405;Luxwoude;Friesland;Opsterland;0086;52.9964;5.9825;4
8406;Tijnje;Friesland;Opsterland;0086;53.0306;5.9919;4
8407;Terwispel;Friesland;Opsterland;0086;53.0167;6.05;4
8408;Lippenhuizen;Friesland;Opsterland;0086;53.0183;6.0935;4
8409;Hemrik;Friesland;Opsterland;0086;53.0333;6.1333;4
9240;Wijnjewoude;Friesland;Opsterland;0086;53.0581;6.2047;4
9241;Wijnjewoude;Friesland;Opsterland;0086;53.0581;6.2047;4
9243;Bakkeveen (Bakkefean);Friesland;Opsterland;0086;53.0807;6.2567;4
9244;Beetsterzwaag (Beetstersweach);Friesland;Opsterland;0086;53.0591;6.0771;4
9245;Nij Beets;Friesland;Opsterland;0086;53.0704;6.0013;4
9246;Olterterp;Friesland;Opsterland;0086;53.0667;6.1;4
9249;Frieschepalen (Fryske Peallen);Friesland;Opsterland;0086;53.1094;6.2064;4
9166;Schiermonnikoog;Friesland;Schiermonnikoog;0088;53.4833;6.1667;4
8497;Goëngahuizen;Friesland;Smallingerland;0090;53.0784;5.8902;4
8614;Oudega;Friesland;Smallingerland;0090;53.125;5.9989;4
9200;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9201;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9202;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9203;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9204;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9205;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9206;Drachten;Friesland;Smallingerland;0090;53.1;6.1;4
9207;Folgeren (De Folgeren);Friesland;Smallingerland;0090;53.1245;6.0897;4
9212;Boornbergum (Boarnburgum);Friesland;Smallingerland;0090;53.0828;6.0458;4
9213;De Wilgen (De Wylgen);Friesland;Smallingerland;0090;53.0994;6.0341;4
9214;Smalle Ee (Smelle Ie);Friesland;Smallingerland;0090;53.1032;6.0185;4
9215;De Veenhoop (De Feanhoop);Friesland;Smallingerland;0090;53.1;5.95;4
9216;Uiteinde;Friesland;Smallingerland;0090;53.1333;5.9833;4
9219;De Tike;Friesland;Smallingerland;0090;53.1516;6.0377;4
9222;Drachtstercompagnie (Drachtster Kompenije);Friesland;Smallingerland;0090;53.1346;6.1415;4
9223;Houtigehage (De Houtigehage);Friesland;Smallingerland;0090;53.15;6.1333;4
8600;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8601;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8602;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8603;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8604;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8605;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8606;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8607;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8608;Sneek;Friesland;Sneek;0091;53.033;5.6589;4
8626;Offingawier;Friesland;Sneek;0091;53.0333;5.7;4
8631;Loënga;Friesland;Sneek;0091;53.0498;5.6789;4
8633;IJsbrechtum;Friesland;Sneek;0091;53.0412;5.632;4
1794;Oosterend;Friesland;Terschelling;0093;53.4042;5.3764;4
8734;Oosterend;Friesland;Terschelling;0093;53.4042;5.3764;4
8881;West-Terschelling;Friesland;Terschelling;0093;53.3591;5.2148;4
8882;Hee;Friesland;Terschelling;0093;53.375;5.2555;4
8883;Kaart;Friesland;Terschelling;0093;53.3762;5.2715;4
8884;Baaiduinen;Friesland;Terschelling;0093;53.3778;5.277;4
8885;Kinnum;Friesland;Terschelling;0093;53.3744;5.2755;4
8891;Midsland;Friesland;Terschelling;0093;53.3822;5.2853;4
8892;Seerijp;Friesland;Terschelling;0093;53.3765;5.2928;4
8893;Landerum;Friesland;Terschelling;0093;53.3865;5.2988;4
8894;Formerum;Friesland;Terschelling;0093;53.3905;5.3152;4
8895;Lies;Friesland;Terschelling;0093;53.3928;5.3246;4
8388;Oosterstreek;Friesland;Weststellingwerf;0098;52.8975;6.1614;4
8389;Zandhuizen (Friesland);Friesland;Weststellingwerf;0098;52.9101;6.1523;4
8390;Noordwolde;Friesland;Weststellingwerf;0098;52.8896;6.1415;4
8391;Noordwolde;Friesland;Weststellingwerf;0098;52.8896;6.1415;4
8392;Boijl;Friesland;Weststellingwerf;0098;52.9092;6.1997;4
8393;Vinkega;Friesland;Weststellingwerf;0098;52.874;6.1172;4
8394;De Hoeve;Friesland;Weststellingwerf;0098;52.887;6.0898;4
8395;Steggerda;Friesland;Weststellingwerf;0098;52.8573;6.0755;4
8396;Peperga;Friesland;Weststellingwerf;0098;52.8499;6.0566;4
8397;De Blesse;Friesland;Weststellingwerf;0098;52.8428;6.0411;4
8398;Blesdijke;Friesland;Weststellingwerf;0098;52.8308;6.0143;4
8470;Wolvega;Friesland;Weststellingwerf;0098;52.8833;6;4
8471;Wolvega;Friesland;Weststellingwerf;0098;52.8833;6;4
8472;Wolvega;Friesland;Weststellingwerf;0098;52.8833;6;4
8474;Oldeholtpade;Friesland;Weststellingwerf;0098;52.8929;6.0475;4
8475;Nijeholtpade;Friesland;Weststellingwerf;0098;52.9123;6.0781;4
8476;Ter Idzard;Friesland;Weststellingwerf;0098;52.9;6.0333;4
8477;Oldeholtwolde;Friesland;Weststellingwerf;0098;52.9062;6.0104;4
8478;Sonnega;Friesland;Weststellingwerf;0098;52.8667;5.9667;4
8479;Oldetrijne;Friesland;Weststellingwerf;0098;52.8621;5.9481;4
8481;Nijetrijne;Friesland;Weststellingwerf;0098;52.8431;5.9103;4
8482;Spanga;Friesland;Weststellingwerf;0098;52.8167;5.9;4
8484;Langelille;Friesland;Weststellingwerf;0098;52.8421;5.8427;4
8485;Munnekeburen;Friesland;Weststellingwerf;0098;52.85;5.8833;4
8486;Oldelamer;Friesland;Weststellingwerf;0098;52.8722;5.9312;4
8487;Nijelamer;Friesland;Weststellingwerf;0098;52.8859;5.9554;4
8488;Nijeholtwolde;Friesland;Weststellingwerf;0098;52.8956;5.9862;4
8489;Slijkenburg;Friesland;Weststellingwerf;0098;52.8167;5.85;4
9784;Noordwolde;Friesland;Weststellingwerf;0098;52.8896;6.1415;4
8584;Hemelum;Friesland;Nijefurd;0104;52.8808;5.4563;4
8710;Workum;Friesland;Nijefurd;0104;52.9833;5.45;4
8711;Workum;Friesland;Nijefurd;0104;52.9833;5.45;4
8713;Hindeloopen;Friesland;Nijefurd;0104;52.9421;5.4008;4
8715;Stavoren;Friesland;Nijefurd;0104;52.8853;5.3589;4
8720;Warns;Friesland;Nijefurd;0104;52.883;5.4022;4
8721;Warns;Friesland;Nijefurd;0104;52.883;5.4022;4
8722;Molkwerum;Friesland;Nijefurd;0104;52.9;5.4;4
8723;Koudum;Friesland;Nijefurd;0104;52.9167;5.45;4
8775;Nijhuizum;Friesland;Nijefurd;0104;52.9833;5.4833;4
8635;Bozum;Friesland;Littenseradiel;0140;53.088;5.6952;4
8641;Rien;Friesland;Littenseradiel;0140;53.0948;5.6581;4
8642;Lutkewierum;Friesland;Littenseradiel;0140;53.0884;5.6631;4
8730;Wommels;Friesland;Littenseradiel;0140;53.1088;5.5875;4
8731;Wommels;Friesland;Littenseradiel;0140;53.1088;5.5875;4
8732;Kubaard;Friesland;Littenseradiel;0140;53.1191;5.5707;4
8733;Edens;Friesland;Littenseradiel;0140;53.1211;5.6144;4
8735;Itens;Friesland;Littenseradiel;0140;53.1021;5.6405;4
8736;Roodhuis;Friesland;Littenseradiel;0140;53.0762;5.636;4
8737;Hidaard;Friesland;Littenseradiel;0140;53.079;5.6034;4
8832;Huns;Friesland;Littenseradiel;0140;53.1594;5.6657;4
8833;Lions;Friesland;Littenseradiel;0140;53.1513;5.678;4
8834;Baard;Friesland;Littenseradiel;0140;53.1419;5.6683;4
8835;Oosterlittens;Friesland;Littenseradiel;0140;53.1368;5.6489;4
8841;Baijum;Friesland;Littenseradiel;0140;53.1646;5.6327;4
8842;Welsrijp;Friesland;Littenseradiel;0140;53.1665;5.6063;4
8843;Spannum;Friesland;Littenseradiel;0140;53.1434;5.6074;4
8844;Hennaard;Friesland;Littenseradiel;0140;53.1157;5.6294;4
9022;Mantgum;Friesland;Littenseradiel;0140;53.1286;5.7192;4
9024;Weidum;Friesland;Littenseradiel;0140;53.1457;5.7433;4
9026;Jellum;Friesland;Littenseradiel;0140;53.1619;5.7438;4
8556;Sloten;Friesland;Gaasterlân-Sleat;0653;52.8948;5.6453;4
8560;Balk;Friesland;Gaasterlân-Sleat;0653;52.8976;5.5796;4
8561;Balk;Friesland;Gaasterlân-Sleat;0653;52.8976;5.5796;4
8563;Wijckel;Friesland;Gaasterlân-Sleat;0653;52.8881;5.6223;4
8564;Ruigahuizen;Friesland;Gaasterlân-Sleat;0653;52.8859;5.5618;4
8565;Sondel;Friesland;Gaasterlân-Sleat;0653;52.8722;5.6001;4
8566;Nijemirdum;Friesland;Gaasterlân-Sleat;0653;52.8564;5.5684;4
8567;Oudemirdum;Friesland;Gaasterlân-Sleat;0653;52.8502;5.5354;4
8571;Harich;Friesland;Gaasterlân-Sleat;0653;52.9023;5.564;4
8572;Rijs;Friesland;Gaasterlân-Sleat;0653;52.8636;5.4969;4
8573;Mirns;Friesland;Gaasterlân-Sleat;0653;52.8615;5.4603;4
8574;Bakhuizen;Friesland;Gaasterlân-Sleat;0653;52.8698;5.4593;4
8581;Elahuizen;Friesland;Gaasterlân-Sleat;0653;52.9217;5.5371;4
8583;Kolderwolde;Friesland;Gaasterlân-Sleat;0653;52.897;5.5095;4
8529;Koufurderrige;Friesland;Wymbritseradiel;0683;52.95;5.65;4
8550;Woudsend;Friesland;Wymbritseradiel;0683;52.9436;5.6284;4
8551;Woudsend;Friesland;Wymbritseradiel;0683;52.9436;5.6284;4
8552;Smallebrugge;Friesland;Wymbritseradiel;0683;52.95;5.6333;4
8553;Indijk (Wymbritseradeel);Friesland;Wymbritseradiel;0683;52.9474;5.6025;4
8554;Ypecolsga;Friesland;Wymbritseradiel;0683;52.9315;5.6035;4
8611;Gaastmeer;Friesland;Wymbritseradiel;0683;52.9648;5.5441;4
8612;Idzega;Friesland;Wymbritseradiel;0683;52.9789;5.5544;4
8613;Sandfirden;Friesland;Wymbritseradiel;0683;52.988;5.5197;4
8615;Blauwhuis;Friesland;Wymbritseradiel;0683;53.0213;5.5336;4
8616;Westhem;Friesland;Wymbritseradiel;0683;53.0164;5.5494;4
8617;Abbega;Friesland;Wymbritseradiel;0683;53.0183;5.5702;4
8618;Oosthem;Friesland;Wymbritseradiel;0683;53.0167;5.6;4
8620;Heeg;Friesland;Wymbritseradiel;0683;52.9686;5.6108;4
8621;Heeg;Friesland;Wymbritseradiel;0683;52.9686;5.6108;4
8622;Hommerts;Friesland;Wymbritseradiel;0683;52.9833;5.65;4
8623;Jutrijp;Friesland;Wymbritseradiel;0683;53;5.65;4
