postcode;provincie;gemeente;lat;long
8855;Sexbierum;Friesland;Franekeradeel;532.167;54.833
8856;Pietersbierum;Friesland;Franekeradeel;532.157;54.769
8857;Wijnaldum;Friesland;Harlingen;531.952;54.597
8860;Harlingen;Friesland;Harlingen;531.748;54.224
8861;Harlingen;Friesland;Harlingen;531.748;54.224
8862;Harlingen;Friesland;Harlingen;531.748;54.224
8871;Midlum;Friesland;Harlingen;531.818;54.484
8872;Midlum;Friesland;Harlingen;531.818;54.484
8410;Jubbega;Friesland;Heerenveen;53.004;61.218
8411;Jubbega;Friesland;Heerenveen;53.004;61.218
8412;Hoornsterzwaag;Friesland;Heerenveen;529.986;61.726
8413;Oudehorne;Friesland;Heerenveen;529.628;60.835
8414;Nieuwehorne;Friesland;Heerenveen;52.95;6.05
8415;Bontebok;Friesland;Heerenveen;529.626;60.251
8440;Heerenveen;Friesland;Heerenveen;529.593;59.185
8441;Heerenveen;Friesland;Heerenveen;529.593;59.185
8442;Heerenveen;Friesland;Heerenveen;529.593;59.185
8443;Heerenveen;Friesland;Heerenveen;529.593;59.185
8444;Heerenveen;Friesland;Heerenveen;529.593;59.185
8445;Heerenveen;Friesland;Heerenveen;529.593;59.185
8446;Heerenveen;Friesland;Heerenveen;529.593;59.185
8447;Heerenveen;Friesland;Heerenveen;529.593;59.185
8448;Heerenveen;Friesland;Heerenveen;529.593;59.185
8449;Terband;Friesland;Heerenveen;529.953;59.054
8451;Oudeschoot;Friesland;Heerenveen;529.334;59.558
8452;Nieuweschoot;Friesland;Heerenveen;529.333;59.333
8453;Oranjewoud;Friesland;Heerenveen;529.458;59.504
8454;Mildam;Friesland;Heerenveen;529.356;60.015
8455;Katlijk;Friesland;Heerenveen;529.459;60.126
8456;De Knijpe;Friesland;Heerenveen;529.683;59.712
8457;Gersloot;Friesland;Heerenveen;53.007;59.654
8458;Tjalleberd;Friesland;Heerenveen;53;5.95
8459;Luinjeberd;Friesland;Heerenveen;529.905;59.212
9290;Kollum;Friesland;Kollumerland en Nieuwkruisland;532.833;6.15
9291;Kollum;Friesland;Kollumerland en Nieuwkruisland;532.833;6.15
9292;Augsbuurt (Lytsewâld);Friesland;Kollumerland en Nieuwkruisland;532.667;61.667
9298;Kollumerzwaag (Kollumersweach);Friesland;Kollumerland en Nieuwkruisland;532.622;60.754
9850;Burum;Friesland;Kollumerland en Nieuwkruisland;532.734;62.294
9851;Burum;Friesland;Kollumerland en Nieuwkruisland;532.734;62.294
9852;Warfstermolen;Friesland;Kollumerland en Nieuwkruisland;532.958;62.321
9853;Munnekezijl;Friesland;Kollumerland en Nieuwkruisland;53.3;62.667
8900;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8901;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8902;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8903;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8904;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8905;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8906;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8907;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8908;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8909;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8910;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8911;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8912;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8913;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8914;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8915;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8916;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8917;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8918;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8919;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8920;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8921;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8922;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8923;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8924;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8925;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8926;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8927;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8928;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8929;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8930;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8931;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8932;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8933;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8934;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8935;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8936;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8937;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8938;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8939;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8940;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
8941;Leeuwarden;Friesland;Leeuwarden;53.2;57.833
9080;Lekkum;Friesland;Leeuwarden;532.243;5.82
9081;Lekkum;Friesland;Leeuwarden;532.243;5.82
9082;Miedum;Friesland;Leeuwarden;532.355;58.385
9084;Goutum;Friesland;Leeuwarden;531.773;58.037
9087;Swichum;Friesland;Leeuwarden;531.538;58.204
9089;Wijtgaard (Wytgaard);Friesland;Leeuwarden;531.406;57.829
9050;Stiens;Friesland;Leeuwarderadeel;532.623;57.577
9051;Stiens;Friesland;Leeuwarderadeel;532.623;57.577
9054;Hijum;Friesland;Leeuwarderadeel;532.906;57.661
9055;Britsum;Friesland;Leeuwarderadeel;532.543;57.858
9056;Cornjum (Koarnjum);Friesland;Leeuwarderadeel;532.436;57.818
9057;Jelsum;Friesland;Leeuwarderadeel;532.347;57.824
7932;Echten;Friesland;Lemsterland;528.732;57.982
8508;Delfstrahuizen;Friesland;Lemsterland;528.739;58.238
8530;Lemmer;Friesland;Lemsterland;52.85;57.167
8531;Lemmer;Friesland;Lemsterland;52.85;57.167
8532;Lemmer;Friesland;Lemsterland;52.85;57.167
8534;Eesterga;Friesland;Lemsterland;528.667;57.333
8535;Follega;Friesland;Lemsterland;528.833;57.333
8536;Oosterzee;Friesland;Lemsterland;528.738;57.757
8538;Bantega;Friesland;Lemsterland;528.422;5.796
8539;Echtenerbrug;Friesland;Lemsterland;528.714;58.215
8816;Schingen;Friesland;Menaldumadeel;53.2;56.167
9031;Boksum;Friesland;Menaldumadeel;531.779;57.297
9032;Blessum;Friesland;Menaldumadeel;53.181;57.101
9033;Deinum;Friesland;Menaldumadeel;531.918;57.243
9034;Marssum;Friesland;Menaldumadeel;532.105;57.264
9035;Dronrijp (Dronryp);Friesland;Menaldumadeel;53.2;5.65
9036;Menaldum (Menaam);Friesland;Menaldumadeel;53.218;56.612
9037;Slappeterp;Friesland;Menaldumadeel;532.125;56.205
9038;Engelum (Ingelum);Friesland;Menaldumadeel;532.257;57.159
9040;Berlikum (Berltsum);Friesland;Menaldumadeel;532.437;5.651
9041;Berlikum (Berltsum);Friesland;Menaldumadeel;532.437;5.651
9043;Wier (Friesland);Friesland;Menaldumadeel;53.25;56.333
9044;Beetgum (Bitgum);Friesland;Menaldumadeel;532.333;56.833
9045;Beetgumermolen (Bitgummole);Friesland;Menaldumadeel;532.352;57.047
8420;Oldeberkoop;Friesland;Ooststellingwerf;529.379;61.309
8421;Oldeberkoop;Friesland;Ooststellingwerf;529.379;61.309
8422;Nijeberkoop;Friesland;Ooststellingwerf;529.585;61.886
8423;Makkinga;Friesland;Ooststellingwerf;529.809;62.174
8424;Elsloo;Friesland;Ooststellingwerf;529.427;62.382
8425;Langedijke;Friesland;Ooststellingwerf;529.645;62.891
8426;Appelscha;Friesland;Ooststellingwerf;52.95;63.667
8427;Ravenswoud;Friesland;Ooststellingwerf;529.667;63.833
8428;Fochteloo;Friesland;Ooststellingwerf;529.916;63.355
8430;Oosterwolde;Friesland;Ooststellingwerf;529.916;6.291
8431;Oosterwolde;Friesland;Ooststellingwerf;529.916;6.291
8432;Haule;Friesland;Ooststellingwerf;530.333;6.3
8433;Haulerwijk;Friesland;Ooststellingwerf;530.667;63.333
8434;Waskemeer;Friesland;Ooststellingwerf;530.568;6.28
8435;Donkerbroek;Friesland;Ooststellingwerf;530.167;62.333
8400;Gorredijk;Friesland;Opsterland;53;60.667
8401;Gorredijk;Friesland;Opsterland;53;60.667
8403;Jonkersland;Friesland;Opsterland;529.792;60.411
8404;Langezwaag;Friesland;Opsterland;529.833;6
8405;Luxwoude;Friesland;Opsterland;529.964;59.825
8406;Tijnje;Friesland;Opsterland;530.306;59.919
8407;Terwispel;Friesland;Opsterland;530.167;6.05
8408;Lippenhuizen;Friesland;Opsterland;530.183;60.935
8409;Hemrik;Friesland;Opsterland;530.333;61.333
9240;Wijnjewoude;Friesland;Opsterland;530.581;62.047
9241;Wijnjewoude;Friesland;Opsterland;530.581;62.047
9243;Bakkeveen (Bakkefean);Friesland;Opsterland;530.807;62.567
9244;Beetsterzwaag (Beetstersweach);Friesland;Opsterland;530.591;60.771
9245;Nij Beets;Friesland;Opsterland;530.704;60.013
9246;Olterterp;Friesland;Opsterland;530.667;6.1
9249;Frieschepalen (Fryske Peallen);Friesland;Opsterland;531.094;62.064
9166;Schiermonnikoog;Friesland;Schiermonnikoog;534.833;61.667
8497;Goëngahuizen;Friesland;Smallingerland;530.784;58.902
8614;Oudega;Friesland;Smallingerland;53.125;59.989
9200;Drachten;Friesland;Smallingerland;53.1;6.1
9201;Drachten;Friesland;Smallingerland;53.1;6.1
9202;Drachten;Friesland;Smallingerland;53.1;6.1
9203;Drachten;Friesland;Smallingerland;53.1;6.1
9204;Drachten;Friesland;Smallingerland;53.1;6.1
9205;Drachten;Friesland;Smallingerland;53.1;6.1
9206;Drachten;Friesland;Smallingerland;53.1;6.1
9207;Folgeren (De Folgeren);Friesland;Smallingerland;531.245;60.897
9212;Boornbergum (Boarnburgum);Friesland;Smallingerland;530.828;60.458
9213;De Wilgen (De Wylgen);Friesland;Smallingerland;530.994;60.341
9214;Smalle Ee (Smelle Ie);Friesland;Smallingerland;531.032;60.185
9215;De Veenhoop (De Feanhoop);Friesland;Smallingerland;53.1;5.95
9216;Uiteinde;Friesland;Smallingerland;531.333;59.833
9219;De Tike;Friesland;Smallingerland;531.516;60.377
9222;Drachtstercompagnie (Drachtster Kompenije);Friesland;Smallingerland;531.346;61.415
9223;Houtigehage (De Houtigehage);Friesland;Smallingerland;53.15;61.333
8600;Sneek;Friesland;Sneek;53.033;56.589
8601;Sneek;Friesland;Sneek;53.033;56.589
8602;Sneek;Friesland;Sneek;53.033;56.589
8603;Sneek;Friesland;Sneek;53.033;56.589
8604;Sneek;Friesland;Sneek;53.033;56.589
8605;Sneek;Friesland;Sneek;53.033;56.589
8606;Sneek;Friesland;Sneek;53.033;56.589
8607;Sneek;Friesland;Sneek;53.033;56.589
8608;Sneek;Friesland;Sneek;53.033;56.589
8626;Offingawier;Friesland;Sneek;530.333;5.7
8631;Loënga;Friesland;Sneek;530.498;56.789
8633;IJsbrechtum;Friesland;Sneek;530.412;5.632
1794;Oosterend;Friesland;Terschelling;534.042;53.764
8734;Oosterend;Friesland;Terschelling;534.042;53.764
8881;West-Terschelling;Friesland;Terschelling;533.591;52.148
8882;Hee;Friesland;Terschelling;53.375;52.555
8883;Kaart;Friesland;Terschelling;533.762;52.715
8884;Baaiduinen;Friesland;Terschelling;533.778;5.277
8885;Kinnum;Friesland;Terschelling;533.744;52.755
8891;Midsland;Friesland;Terschelling;533.822;52.853
8892;Seerijp;Friesland;Terschelling;533.765;52.928
8893;Landerum;Friesland;Terschelling;533.865;52.988
8894;Formerum;Friesland;Terschelling;533.905;53.152
8895;Lies;Friesland;Terschelling;533.928;53.246
8388;Oosterstreek;Friesland;Weststellingwerf;528.975;61.614
8389;Zandhuizen (Friesland);Friesland;Weststellingwerf;529.101;61.523
8390;Noordwolde;Friesland;Weststellingwerf;528.896;61.415
8391;Noordwolde;Friesland;Weststellingwerf;528.896;61.415
8392;Boijl;Friesland;Weststellingwerf;529.092;61.997
8393;Vinkega;Friesland;Weststellingwerf;52.874;61.172
8394;De Hoeve;Friesland;Weststellingwerf;52.887;60.898
8395;Steggerda;Friesland;Weststellingwerf;528.573;60.755
8396;Peperga;Friesland;Weststellingwerf;528.499;60.566
8397;De Blesse;Friesland;Weststellingwerf;528.428;60.411
8398;Blesdijke;Friesland;Weststellingwerf;528.308;60.143
8470;Wolvega;Friesland;Weststellingwerf;528.833;6
8471;Wolvega;Friesland;Weststellingwerf;528.833;6
8472;Wolvega;Friesland;Weststellingwerf;528.833;6
8474;Oldeholtpade;Friesland;Weststellingwerf;528.929;60.475
8475;Nijeholtpade;Friesland;Weststellingwerf;529.123;60.781
8476;Ter Idzard;Friesland;Weststellingwerf;52.9;60.333
8477;Oldeholtwolde;Friesland;Weststellingwerf;529.062;60.104
8478;Sonnega;Friesland;Weststellingwerf;528.667;59.667
8479;Oldetrijne;Friesland;Weststellingwerf;528.621;59.481
8481;Nijetrijne;Friesland;Weststellingwerf;528.431;59.103
8482;Spanga;Friesland;Weststellingwerf;528.167;5.9
8484;Langelille;Friesland;Weststellingwerf;528.421;58.427
8485;Munnekeburen;Friesland;Weststellingwerf;52.85;58.833
8486;Oldelamer;Friesland;Weststellingwerf;528.722;59.312
8487;Nijelamer;Friesland;Weststellingwerf;528.859;59.554
8488;Nijeholtwolde;Friesland;Weststellingwerf;528.956;59.862
8489;Slijkenburg;Friesland;Weststellingwerf;528.167;5.85
9784;Noordwolde;Friesland;Weststellingwerf;528.896;61.415
8584;Hemelum;Friesland;Nijefurd;528.808;54.563
8710;Workum;Friesland;Nijefurd;529.833;5.45
8711;Workum;Friesland;Nijefurd;529.833;5.45
8713;Hindeloopen;Friesland;Nijefurd;529.421;54.008
8715;Stavoren;Friesland;Nijefurd;528.853;53.589
8720;Warns;Friesland;Nijefurd;52.883;54.022
8721;Warns;Friesland;Nijefurd;52.883;54.022
8722;Molkwerum;Friesland;Nijefurd;52.9;5.4
8723;Koudum;Friesland;Nijefurd;529.167;5.45
8775;Nijhuizum;Friesland;Nijefurd;529.833;54.833
8635;Bozum;Friesland;Littenseradiel;53.088;56.952
8641;Rien;Friesland;Littenseradiel;530.948;56.581
8642;Lutkewierum;Friesland;Littenseradiel;530.884;56.631
8730;Wommels;Friesland;Littenseradiel;531.088;55.875
8731;Wommels;Friesland;Littenseradiel;531.088;55.875
8732;Kubaard;Friesland;Littenseradiel;531.191;55.707
8733;Edens;Friesland;Littenseradiel;531.211;56.144
8735;Itens;Friesland;Littenseradiel;531.021;56.405
8736;Roodhuis;Friesland;Littenseradiel;530.762;5.636
8737;Hidaard;Friesland;Littenseradiel;53.079;56.034
8832;Huns;Friesland;Littenseradiel;531.594;56.657
8833;Lions;Friesland;Littenseradiel;531.513;5.678
8834;Baard;Friesland;Littenseradiel;531.419;56.683
8835;Oosterlittens;Friesland;Littenseradiel;531.368;56.489
8841;Baijum;Friesland;Littenseradiel;531.646;56.327
8842;Welsrijp;Friesland;Littenseradiel;531.665;56.063
8843;Spannum;Friesland;Littenseradiel;531.434;56.074
8844;Hennaard;Friesland;Littenseradiel;531.157;56.294
9022;Mantgum;Friesland;Littenseradiel;531.286;57.192
9024;Weidum;Friesland;Littenseradiel;531.457;57.433
9026;Jellum;Friesland;Littenseradiel;531.619;57.438
8556;Sloten;Friesland;Gaasterlân-Sleat;528.948;56.453
8560;Balk;Friesland;Gaasterlân-Sleat;528.976;55.796
8561;Balk;Friesland;Gaasterlân-Sleat;528.976;55.796
8563;Wijckel;Friesland;Gaasterlân-Sleat;528.881;56.223
8564;Ruigahuizen;Friesland;Gaasterlân-Sleat;528.859;55.618
8565;Sondel;Friesland;Gaasterlân-Sleat;528.722;56.001
8566;Nijemirdum;Friesland;Gaasterlân-Sleat;528.564;55.684
8567;Oudemirdum;Friesland;Gaasterlân-Sleat;528.502;55.354
8571;Harich;Friesland;Gaasterlân-Sleat;529.023;5.564
8572;Rijs;Friesland;Gaasterlân-Sleat;528.636;54.969
8573;Mirns;Friesland;Gaasterlân-Sleat;528.615;54.603
8574;Bakhuizen;Friesland;Gaasterlân-Sleat;528.698;54.593
8581;Elahuizen;Friesland;Gaasterlân-Sleat;529.217;55.371
8583;Kolderwolde;Friesland;Gaasterlân-Sleat;52.897;55.095
8529;Koufurderrige;Friesland;Wymbritseradiel;52.95;5.65
8550;Woudsend;Friesland;Wymbritseradiel;529.436;56.284
8551;Woudsend;Friesland;Wymbritseradiel;529.436;56.284
8552;Smallebrugge;Friesland;Wymbritseradiel;52.95;56.333
8553;Indijk (Wymbritseradeel);Friesland;Wymbritseradiel;529.474;56.025
8554;Ypecolsga;Friesland;Wymbritseradiel;529.315;56.035
8611;Gaastmeer;Friesland;Wymbritseradiel;529.648;55.441
8612;Idzega;Friesland;Wymbritseradiel;529.789;55.544
8613;Sandfirden;Friesland;Wymbritseradiel;52.988;55.197
8615;Blauwhuis;Friesland;Wymbritseradiel;530.213;55.336
8616;Westhem;Friesland;Wymbritseradiel;530.164;55.494
8617;Abbega;Friesland;Wymbritseradiel;530.183;55.702
8618;Oosthem;Friesland;Wymbritseradiel;530.167;5.6
8620;Heeg;Friesland;Wymbritseradiel;529.686;56.108
8621;Heeg;Friesland;Wymbritseradiel;529.686;56.108
8622;Hommerts;Friesland;Wymbritseradiel;529.833;5.65
8623;Jutrijp;Friesland;Wymbritseradiel;53;5.65
8624;Uitwellingerga;Friesland;Wymbritseradiel;53;5.7
8625;Oppenhuizen;Friesland;Wymbritseradiel;530.119;5.695
8627;Gauw;Friesland;Wymbritseradiel;530.577;57.131
8628;Goënga;Friesland;Wymbritseradiel;530.548;56.928
8629;Scharnegoutum;Friesland;Wymbritseradiel;530.605;56.782
8632;Tirns;Friesland;Wymbritseradiel;530.583;56.264
8650;IJlst;Friesland;Wymbritseradiel;530.101;56.231
8651;IJlst;Friesland;Wymbritseradiel;530.101;56.231
8658;Greonterp;Friesland;Wymbritseradiel;530.147;55.196
8770;Nijland;Friesland;Wymbritseradiel;530.502;55.759
8771;Nijland;Friesland;Wymbritseradiel;530.502;55.759
8772;Tjalhuizum;Friesland;Wymbritseradiel;530.452;56.128
8773;Folsgare;Friesland;Wymbritseradiel;530.373;56.051
8774;Wolsum;Friesland;Wymbritseradiel;530.363;55.447
8741;Hartwerd;Friesland;Wûnseradiel;530.679;5.568
8742;Burgwerd;Friesland;Wûnseradiel;53.088;55.462
8743;Hichtum;Friesland;Wûnseradiel;530.813;55.255
8744;Schettens;Friesland;Wûnseradiel;530.833;54.833
8745;Longerhouw;Friesland;Wûnseradiel;530.693;54.784
8746;Schraard;Friesland;Wûnseradiel;530.802;54.516
8747;Wons;Friesland;Wûnseradiel;530.836;54.236
8748;Witmarsum;Friesland;Wûnseradiel;531.045;5.469
8749;Pingjum;Friesland;Wûnseradiel;531.153;54.405
8751;Zurich;Friesland;Wûnseradiel;531.113;53.944
8752;Kornwerderzand;Friesland;Wûnseradiel;530.667;53.333
8753;Cornwerd;Friesland;Wûnseradiel;53.083;53.909
8755;Idsegahuizum;Friesland;Wûnseradiel;530.423;54.185
8756;Piaam;Friesland;Wûnseradiel;530.379;54.084
8758;Allingawier;Friesland;Wûnseradiel;530.472;54.448
8759;Exmorra;Friesland;Wûnseradiel;530.555;54.646
8761;Ferwoude;Friesland;Wûnseradiel;530.055;54.328
8762;Hieslum;Friesland;Wûnseradiel;530.082;54.886
8763;Parrega;Friesland;Wûnseradiel;530.187;54.791
8764;Dedgum;Friesland;Wûnseradiel;53.021;54.909
8765;Tjerkwerd;Friesland;Wûnseradiel;530.417;55.014
8821;Kimswerd;Friesland;Wûnseradiel;531.412;54.375
8822;Arum;Friesland;Wûnseradiel;531.295;54.764
8823;Lollum;Friesland;Wûnseradiel;531.333;55.333
9060;Giekerk (Gytsjerk);Friesland;Tytsjerksteradiel;532.429;5.895
9061;Giekerk (Gytsjerk);Friesland;Tytsjerksteradiel;532.429;5.895
9062;Oenkerk (Oentsjerk);Friesland;Tytsjerksteradiel;53.25;5.9
9063;Munein;Friesland;Tytsjerksteradiel;532.527;59.203
9064;Oudkerk (Aldtsjerk);Friesland;Tytsjerksteradiel;532.664;5.887
9091;Wijns (Wyns);Friesland;Tytsjerksteradiel;53.25;58.333
9250;Bergum (Burgum);Friesland;Tytsjerksteradiel;531.924;59.901
9251;Bergum (Burgum);Friesland;Tytsjerksteradiel;531.924;59.901
9254;Hardegarijp (Hurdegaryp);Friesland;Tytsjerksteradiel;532.133;59.414
9256;Rijperkerk (Ryptsjerk);Friesland;Tytsjerksteradiel;532.224;59.172
9257;Noordbergum (Noardburgum);Friesland;Tytsjerksteradiel;532.213;60.052
9258;Eestrum (Jistrum);Friesland;Tytsjerksteradiel;532.116;60.667
9260;Oostermeer (Eastermar);Friesland;Tytsjerksteradiel;531.747;6.06
9261;Oostermeer (Eastermar);Friesland;Tytsjerksteradiel;531.747;6.06
9262;Suameer (Sumar);Friesland;Tytsjerksteradiel;531.833;6
9263;Garijp (Garyp);Friesland;Tytsjerksteradiel;531.667;59.667
9264;Eernewoude (Earnewâld);Friesland;Tytsjerksteradiel;531.333;59.333
9265;Suawoude (Suwâld);Friesland;Tytsjerksteradiel;531.783;59.273
9977;Kloosterburen;Friesland;Tytsjerksteradiel;531.506;59.739
9073;Marrum;Friesland;Ferwerderadiel;533.228;5.802
9074;Hallum;Friesland;Ferwerderadiel;533.066;57.838
9107;Janum (Jannum);Friesland;Ferwerderadiel;533.129;59.053
9110;Birdaard (Burdaard);Friesland;Ferwerderadiel;532.942;5.879
9111;Birdaard (Burdaard);Friesland;Ferwerderadiel;532.942;5.879
9112;Birdaard (Burdaard);Friesland;Ferwerderadiel;532.942;5.879
9175;Reitsum;Friesland;Ferwerderadiel;533.212;58.892
9176;Lichtaard;Friesland;Ferwerderadiel;533.264;59.127
9177;Jislum;Friesland;Ferwerderadiel;533.167;58.833
9178;Wanswerd (Wânswert);Friesland;Ferwerderadiel;53.3;5.85
8466;Nijehaske (plaats);Friesland;528.929;59.372
8483;Scherpenzeel;Friesland;528.528;59.074
8494;Nes (Boornsterhem);Friesland;530.523;5.848
8507;Rohel (Scharsterland);Friesland;529.534;58.077
8512;Broek (Friesland);Friesland;529.414;57.861
8522;Spannenburg, Tjerkgaast;Friesland;52.941;57.161
8537;Echten Fr;Friesland;528.609;57.512
8582;Oudega, Gaast, Sloten;Friesland;528.999;55.009
8636;Britswert;Friesland;530.594;56.581
8637;Wiuwert;Friesland;530.594;56.581
8724;Het Heidenschap;Friesland;528.957;54.136
8754;Makkum (Friesland);Friesland;53.043;54.681
8766;Breezanddijk;Friesland;53.019;54.786
8830;Winsum;Friesland;531.473;56.653
8831;Winsum;Friesland;531.473;56.653
8880;(eiland Terschelling);Friesland;533.725;52.589
8886;(eiland Terschelling);Friesland;533.725;52.589
8887;(eiland Terschelling);Friesland;533.725;52.589
8888;(eiland Terschelling);Friesland;533.725;52.589
8889;(eiland Terschelling);Friesland;533.725;52.589
8890;(eiland Terschelling);Friesland;533.857;53.033
8896;Hoorn;Friesland;533.857;53.033
8897;Oosterend;Friesland;533.857;53.033
8899;Vlieland;Friesland;533.857;53.033
9021;Oosterwierum (Easterwierrum);Friesland;531.454;57.354
9023;Jorwerd (Jorwert);Friesland;531.454;57.354
9025;Beers (Bears);Friesland;531.454;57.354
9027;Hijlaard (Hilaard);Friesland;531.454;57.354
9053;Finkum (Feinsum);Friesland;53.258;57.719
9071;Oude Leije (Aldeleie);Friesland;532.962;57.359
9072;Oude Leije (Aldeleie);Friesland;532.962;57.359
9075;Westhoek;Friesland;532.962;57.359
9078;Oudebildtzijl;Friesland;532.962;57.359
9079;Sint-Jacobiparochie (Sint-Jabik);Friesland;532.962;57.359
9083;Snakkerburen (Snakkerbuorren);Friesland;531.926;58.143
9085;Teerns (Tearns);Friesland;531.926;58.143
9086;Hempens (Himpens);Friesland;531.926;58.143
9088;Wirdum (Wurdum);Friesland;531.926;58.143
9170;Blija (Blije);Friesland;533.161;58.838
9171;Blija (Blije);Friesland;533.161;58.838
9172;Ferwerd (Ferwerd);Friesland;533.161;58.838
9173;Hogebeintum (Hegebeintum);Friesland;533.161;58.838
9174;Genum (Ginnum);Friesland;533.161;58.838
9211;Kortehemmen, Zandburen;Friesland;531.117;60.116
9217;Nijega (Nijegea);Friesland;531.117;60.116
9218;Opeinde (De Pein);Friesland;531.117;60.116
9220;Rottevalle (De Rottefalle);Friesland;531.423;61.374
9221;Rottevalle (De Rottefalle);Friesland;531.423;61.374
9247;Ureterp (Oerterp);Friesland;530.718;61.501
9248;Siegerswoude (Sigerswâld);Friesland;530.718;61.501
9255;Tietjerk (Tytsjerk);Friesland;532.089;59.851
9293;Kollumerpomp (De Pomp);Friesland;532.739;61.355
9294;Oudwoude (Aldwâld);Friesland;532.739;61.355
9295;Westergeest (Westergeast);Friesland;532.739;61.355
9296;Triemen (De Trieme);Friesland;532.739;61.355
9297;Veenklooster (Feankleaster);Friesland;532.739;61.355
9299;Zwagerbosch (Sweagerbosk);Friesland;532.739;61.355
6910;Pannerden;Gelderland;Rijnwaarden;518.908;60.389
6911;Pannerden;Gelderland;Rijnwaarden;518.908;60.389
6913;Aerdt;Gelderland;Rijnwaarden;518.942;60.847
6914;Herwen;Gelderland;Rijnwaarden;51.885;6.1
